obs_ID,initMutPop_1,initMutPop_10,initMutPop_30,initMutPop_50,initMutPop_70
962,2,366,144,88,6
963,183,366,210,118,42
964,2,386,232,134,10
965,12,236,188,72,56
966,4,250,204,72,28
967,249,180,192,112,8
968,2,266,146,74,8
969,2,248,110,64,22
970,245,146,158,58,8
971,221,224,108,78,50
972,2,228,232,102,42
973,209,282,156,82,12
974,271,290,250,146,38
975,231,244,180,72,10
976,2,440,160,50,14
977,211,258,144,140,6
978,409,196,226,68,26
979,2,148,150,56,6
980,14,268,208,144,12
981,2,306,124,110,10
982,181,260,140,82,6
983,215,172,178,74,14
984,185,340,184,122,12
985,2,276,120,92,20
986,2,242,190,70,12
987,299,278,222,166,10
988,269,338,216,122,8
989,24,378,212,58,10
990,227,198,158,124,18
991,2,234,232,94,12
992,2,306,112,126,6
993,10,222,216,80,8
994,361,240,104,124,6
995,2,262,142,62,28
996,2,290,160,54,20
997,2,234,162,68,10
998,2,166,124,90,14
999,4,282,120,140,6
1000,267,254,208,118,18
